Doc_ID,finbert_pos,finbert_neu,finbert_neg,finbert_tone
1214,0.06110036466270685,0.90953728556633,0.029362369095906615,0.03173799556680024
1215,0.028082120542724926,0.8265434106191,0.1453744520743688,-0.11729233153164388
1217,0.06525913998484612,0.9128142992655436,0.02192651169995467,0.04333262828489144
1218,0.08250196712712447,0.877931555112203,0.039566500733296074,0.0429354663938284
1221,0.05519706130559955,0.7806572381939206,0.16414567881396838,-0.10894861750836883
1223,0.11634322665631772,0.816577422618866,0.0670793104916811,0.049263916164636615
1227,0.08182642888277769,0.8616712987422943,0.05650229984894395,0.025324129033833742
1235,0.03463521475593249,0.9376440644264221,0.027720711504419644,0.006914503251512844
1238,0.07376162769893806,0.8743914365768433,0.05184690157572428,0.021914726123213775
1241,0.07617450319230556,0.8960229009389877,0.027802589815109968,0.0483719133771956
1247,0.05967761451999346,0.9056679606437683,0.03465442173182964,0.02502319278816382
1249,0.04020758904516697,0.9248191118240356,0.03497330223520597,0.005234286809960999
1253,0.08830497041344643,0.8602090875307719,0.05148595540473858,0.036819015008707844
1255,0.10743589450915654,0.833504855632782,0.0590592585504055,0.04837663595875104
1256,0.048537112306803465,0.5890399999916553,0.36242287047207355,-0.3138857581652701
1257,0.04777176259085536,0.8957510739564896,0.05647716764360666,-0.008705405052751303
